country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB","20-05-2025 21:00:00",19.16485,73.23409,CO,21,46,28
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","20-05-2025 21:00:00",19.0243902,73.0406721,NH3,NA,NA,NA
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","20-05-2025 21:00:00",19.0243902,73.0406721,SO2,NA,NA,NA
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","20-05-2025 21:00:00",19.309073,73.057223,NH3,2,7,5
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","20-05-2025 21:00:00",23.108440,77.511428,PM10,49,278,92
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","20-05-2025 21:00:00",23.108440,77.511428,NO2,15,31,20
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","20-05-2025 21:00:00",23.108440,77.511428,CO,18,31,24
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","20-05-2025 21:00:00",22.624758,75.675238,PM2.5,45,121,67
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","20-05-2025 21:00:00",22.624758,75.675238,NO2,12,62,21
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","20-05-2025 21:00:00",20.918946,74.776388,NH3,NA,NA,NA
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","20-05-2025 21:00:00",21.001264,75.565602,NH3,NA,NA,NA
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","20-05-2025 21:00:00",19.854616,75.905894,NO2,NA,NA,NA
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","20-05-2025 21:00:00",19.854616,75.905894,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","20-05-2025 21:00:00",19.0863,72.8888,SO2,36,37,37
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","20-05-2025 21:00:00",19.0863,72.8888,OZONE,28,29,28
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","20-05-2025 21:00:00",19.19709,72.82204,NH3,8,13,9
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","20-05-2025 21:00:00",18.96702,72.84214,PM2.5,12,47,28
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","20-05-2025 21:00:00",18.96702,72.84214,NO2,8,55,19
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","20-05-2025 21:00:00",19.1878657,72.8304069,PM2.5,8,37,19
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","20-05-2025 21:00:00",19.1878657,72.8304069,NO2,4,49,18
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","20-05-2025 21:00:00",19.1878657,72.8304069,NH3,5,6,6
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","20-05-2025 21:00:00",18.897756,72.813320,SO2,4,8,7
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","20-05-2025 21:00:00",19.047000,72.874600,OZONE,1,1,1
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","20-05-2025 21:00:00",19.383200,72.820400,CO,42,52,45
India,Maharashtra,Mumbai,"Vasai West, Mumbai - MPCB","20-05-2025 21:00:00",19.383200,72.820400,OZONE,9,9,9
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","20-05-2025 21:00:00",19.10861,72.83622,PM2.5,17,31,24
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB","20-05-2025 21:00:00",19.10861,72.83622,NH3,3,3,3
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","20-05-2025 21:00:00",18.9936162,72.8128113,SO2,5,9,7
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","20-05-2025 21:00:00",18.9936162,72.8128113,OZONE,25,27,25
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","20-05-2025 21:00:00",21.121801,79.04952,NO2,7,54,21
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","20-05-2025 21:00:00",19.053536,72.84643,SO2,1,7,1
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","20-05-2025 21:00:00",19.065931,72.862131,NO2,11,67,31
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","20-05-2025 21:00:00",19.065931,72.862131,NH3,1,21,5
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","20-05-2025 21:00:00",19.23241,72.86895,OZONE,1,21,13
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","20-05-2025 21:00:00",19.2243333,72.8658113,PM2.5,24,32,28
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","20-05-2025 21:00:00",19.2243333,72.8658113,NH3,1,1,1
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","20-05-2025 21:00:00",19.2243333,72.8658113,SO2,4,6,5
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","20-05-2025 21:00:00",18.9767,72.8380,NH3,3,7,4
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM","20-05-2025 21:00:00",19.11074,72.86084,CO,28,42,35
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","20-05-2025 21:00:00",19.0364585,72.8954371,NO2,14,34,23
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","20-05-2025 21:00:00",19.0364585,72.8954371,SO2,1,20,3
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","20-05-2025 21:00:00",19.0364585,72.8954371,CO,12,70,16
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","20-05-2025 21:00:00",19.10078,72.87462,PM2.5,40,45,42
India,Maharashtra,Mumbai,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB","20-05-2025 21:00:00",19.10078,72.87462,NH3,1,1,1
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","20-05-2025 21:00:00",18.910000,72.820000,NO2,25,26,26
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","20-05-2025 21:00:00",19.137500,72.915056,PM2.5,17,31,22
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","20-05-2025 21:00:00",19.000084,72.856730,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","20-05-2025 21:00:00",19.000084,72.856730,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","20-05-2025 21:00:00",19.060498,72.923356,CO,1,40,13
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","20-05-2025 21:00:00",19.000083,72.813993,CO,26,49,40
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","20-05-2025 21:00:00",19.047000,72.874600,PM2.5,66,81,70
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","20-05-2025 21:00:00",19.047000,72.874600,PM10,69,111,92
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","20-05-2025 21:00:00",19.1653323,72.922099,NH3,2,2,2
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","20-05-2025 21:00:00",19.0863,72.8888,NO2,3,4,3
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","20-05-2025 21:00:00",19.0632143,72.8456324,PM2.5,26,52,37
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","20-05-2025 21:00:00",19.215859,72.831718,PM10,24,52,37
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","20-05-2025 21:00:00",19.205800,72.868200,NO2,1,1,1
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","20-05-2025 21:00:00",18.614767,73.799516,PM10,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","20-05-2025 21:00:00",18.616318,73.765797,OZONE,2,34,22
India,Maharashtra,Pune,"Bhosari, Pune - IITM","20-05-2025 21:00:00",18.640051,73.848956,PM2.5,9,43,27
India,Maharashtra,Pune,"Bhosari, Pune - IITM","20-05-2025 21:00:00",18.640051,73.848956,PM10,22,61,39
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","20-05-2025 21:00:00",18.605770,73.749976,PM2.5,31,89,54
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","20-05-2025 21:00:00",18.5011743,73.8165527,SO2,42,42,42
India,Maharashtra,Pune,"Karve Road, Pune - MPCB","20-05-2025 21:00:00",18.5011743,73.8165527,OZONE,80,80,80
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","20-05-2025 21:00:00",19.02579,73.10297,NO2,28,59,45
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","20-05-2025 21:00:00",19.02579,73.10297,OZONE,4,71,36
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","20-05-2025 21:00:00",19.0630,73.1209,PM2.5,13,145,57
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","20-05-2025 21:00:00",19.0630,73.1209,PM10,60,87,78
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","20-05-2025 21:00:00",19.0630,73.1209,OZONE,1,23,14
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","20-05-2025 21:00:00",18.59051,73.77946,PM10,34,90,56
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","20-05-2025 21:00:00",18.59051,73.77946,OZONE,1,37,25
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","20-05-2025 21:00:00",18.454450,73.854155,NO2,6,24,12
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","20-05-2025 21:00:00",18.454450,73.854155,CO,18,38,29
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","20-05-2025 21:00:00",18.573040,73.927715,PM2.5,50,85,71
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","20-05-2025 21:00:00",18.573040,73.927715,PM10,55,119,86
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","20-05-2025 21:00:00",18.530085,73.849598,NO2,NA,NA,NA
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","20-05-2025 21:00:00",18.547056,73.826908,OZONE,1,96,56
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","20-05-2025 21:00:00",18.664282,73.763966,PM10,23,62,46
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","20-05-2025 21:00:00",18.664282,73.763966,CO,35,48,40
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","20-05-2025 21:00:00"," 16.5038",74.3623,OZONE,10,32,22
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","20-05-2025 21:00:00",17.65439,75.90649,SO2,1,6,2
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","20-05-2025 21:00:00",20.021503,73.813844,PM10,63,84,73
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","20-05-2025 21:00:00",19.950220,73.731480,NO2,8,46,19
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","20-05-2025 21:00:00",19.950220,73.731480,SO2,1,7,4
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","20-05-2025 21:00:00",19.950220,73.731480,CO,12,50,25
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","20-05-2025 21:00:00",19.26777,72.97182,PM2.5,25,69,46
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","20-05-2025 21:00:00",19.26777,72.97182,CO,6,40,10
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","20-05-2025 21:00:00",19.235581,73.159121,PM2.5,48,105,75
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","20-05-2025 21:00:00",19.950220,73.731480,OZONE,8,53,33
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","20-05-2025 21:00:00",19.9591346,73.7788008,NO2,3,25,9
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","20-05-2025 21:00:00",19.9591346,73.7788008,CO,14,64,30
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","20-05-2025 21:00:00",21.152875,79.0517531,CO,14,60,42
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","20-05-2025 21:00:00",19.173852,77.296291,PM2.5,17,64,39
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","20-05-2025 21:00:00",23.7176342,92.7192841,SO2,2,2,2
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","20-05-2025 21:00:00",20.9360711,85.1707021,PM10,21,77,43
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","20-05-2025 21:00:00",20.9360711,85.1707021,SO2,4,60,21
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","20-05-2025 21:00:00",20.9360711,85.1707021,OZONE,1,3,1
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","20-05-2025 21:00:00",21.869985,85.167016,SO2,6,21,11
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","20-05-2025 21:00:00",21.869985,85.167016,OZONE,4,74,48
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","20-05-2025 21:00:00",31.620000,74.876512,PM2.5,48,304,125
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","20-05-2025 21:00:00",31.620000,74.876512,PM10,80,299,150
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","20-05-2025 21:00:00",31.620000,74.876512,CO,1,126,82
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","20-05-2025 21:00:00",30.233011,74.907758,PM2.5,69,214,114
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","20-05-2025 21:00:00",20.94185,86.11510,SO2,2,4,3
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","20-05-2025 21:00:00","20.48891     ","85.84768     ",PM2.5,8,36,24
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","20-05-2025 21:00:00","20.48891     ","85.84768     ",SO2,1,3,1
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","20-05-2025 21:00:00","20.48891     ","85.84768     ",CO,12,34,15
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","20-05-2025 21:00:00",21.643900,85.599355,PM2.5,44,78,48
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","20-05-2025 21:00:00",21.847279,85.416905,PM10,34,145,69
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","20-05-2025 21:00:00",21.847279,85.416905,NH3,6,9,8
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","20-05-2025 21:00:00",21.941841,86.728318,SO2,6,21,13
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","20-05-2025 21:00:00",21.941841,86.728318,OZONE,12,78,57
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","20-05-2025 21:00:00",20.240790,85.836784,PM2.5,5,37,20
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","20-05-2025 21:00:00",20.240790,85.836784,PM10,13,39,26
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","20-05-2025 21:00:00",22.06156703,85.47409613,PM10,30,256,78
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","20-05-2025 21:00:00",22.06156703,85.47409613,NO2,8,8,8
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","20-05-2025 21:00:00",25.6635413,94.0989878,SO2,61,63,62
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","20-05-2025 21:00:00",20.832874,85.104082,NO2,4,30,11
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","20-05-2025 21:00:00",21.51161,86.89088,NO2,2,21,9
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","20-05-2025 21:00:00",21.51161,86.89088,NH3,1,4,2
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","20-05-2025 21:00:00",22.1166054,85.3945546,CO,3,43,26
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","20-05-2025 21:00:00",31.321907,75.578914,OZONE,50,170,82
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","20-05-2025 21:00:00","30.736056 ",76.209694,OZONE,17,75,60
India,Punjab,"Mandi Gobindgarh","RIMT University, Mandi Gobindgarh - PPCB","20-05-2025 21:00:00",30.649961,76.331442,PM10,99,148,124
India,Punjab,Patiala,"Model Town, Patiala - PPCB","20-05-2025 21:00:00",30.349388,76.366642,NO2,2,18,16
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","20-05-2025 21:00:00",27.215415,77.50873,NH3,2,13,5
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","20-05-2025 21:00:00",27.215415,77.50873,OZONE,23,127,87
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","20-05-2025 21:00:00",25.339605,74.618883,NH3,1,11,4
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","20-05-2025 21:00:00",28.194909,76.862296,PM2.5,81,169,115
India,Punjab,Patiala,"Model Town, Patiala - PPCB","20-05-2025 21:00:00",30.349388,76.366642,CO,24,103,39
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","20-05-2025 21:00:00",26.470859,74.646594,NH3,3,4,3
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","20-05-2025 21:00:00",26.470859,74.646594,CO,28,46,34
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","20-05-2025 21:00:00",23.555190,74.440010,PM2.5,13,76,42
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","20-05-2025 21:00:00",22.265816,86.174829,NH3,1,2,2
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","20-05-2025 21:00:00",21.606865,85.510538,PM2.5,8,32,17
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","20-05-2025 21:00:00",25.6635413,94.0989878,PM2.5,20,51,31
India,Nagaland,Kohima,"PWD Juction, Kohima - NPCB","20-05-2025 21:00:00",25.6635413,94.0989878,PM10,20,55,31
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","20-05-2025 21:00:00",23.837789,73.714926,OZONE,63,117,92
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","20-05-2025 21:00:00",29.610750,74.283608,PM10,100,191,126
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","20-05-2025 21:00:00",29.610750,74.283608,CO,38,78,50
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","20-05-2025 21:00:00",26.902909,75.836858,PM2.5,16,105,65
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","20-05-2025 21:00:00",26.902909,75.836858,NO2,21,140,49
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","20-05-2025 21:00:00",26.843698,75.766894,CO,28,86,40
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","20-05-2025 21:00:00",26.9164092,75.7994901,PM10,91,242,141
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","20-05-2025 21:00:00",26.9164092,75.7994901,CO,2,144,54
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","20-05-2025 21:00:00",24.892047,74.623527,NH3,3,8,5
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","20-05-2025 21:00:00",24.892047,74.623527,CO,8,30,18
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","20-05-2025 21:00:00",26.895552,76.334753,PM10,64,345,157
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","20-05-2025 21:00:00",26.895552,76.334753,NH3,5,11,8
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","20-05-2025 21:00:00",26.895552,76.334753,SO2,3,11,7
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","20-05-2025 21:00:00",26.895552,76.334753,CO,1,94,21
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","20-05-2025 21:00:00",26.895552,76.334753,OZONE,13,99,82
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","20-05-2025 21:00:00",26.699557,77.898881,PM10,47,156,109
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","20-05-2025 21:00:00",26.699557,77.898881,NO2,4,22,12
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","20-05-2025 21:00:00",23.837789,73.714926,NH3,4,8,6
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","20-05-2025 21:00:00",26.031443,76.359327,SO2,6,14,8
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","20-05-2025 21:00:00",26.031443,76.359327,CO,46,101,68
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","20-05-2025 21:00:00",26.031443,76.359327,OZONE,27,100,78
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","20-05-2025 21:00:00",27.608912,75.153302,PM10,72,221,125
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","20-05-2025 21:00:00",27.608912,75.153302,SO2,3,12,8
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","20-05-2025 21:00:00",24.885261,72.857549,OZONE,24,72,60
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","20-05-2025 21:00:00",29.931624,73.864511,NO2,13,105,40
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","20-05-2025 21:00:00",29.931624,73.864511,NH3,4,16,7
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","20-05-2025 21:00:00",29.931624,73.864511,SO2,9,14,11
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","20-05-2025 21:00:00",26.295810,73.082283,NO2,3,86,13
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","20-05-2025 21:00:00",26.295810,73.082283,NH3,2,7,4
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","20-05-2025 21:00:00",26.295810,73.082283,CO,8,26,15
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","20-05-2025 21:00:00",26.295810,73.082283,OZONE,18,80,62
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","20-05-2025 21:00:00",26.215415,73.070156,NH3,4,13,7
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","20-05-2025 21:00:00",26.215415,73.070156,SO2,2,10,5
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","20-05-2025 21:00:00",26.358805,73.047444,NH3,2,4,3
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","20-05-2025 21:00:00",26.358805,73.047444,SO2,3,7,4
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","20-05-2025 21:00:00",26.253384,72.976571,OZONE,27,90,77
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","20-05-2025 21:00:00",26.506177,77.025989,PM10,46,177,88
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","20-05-2025 21:00:00",26.506177,77.025989,NH3,3,23,7
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","20-05-2025 21:00:00",26.506177,77.025989,SO2,1,26,14
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","20-05-2025 21:00:00",26.506177,77.025989,OZONE,19,110,92
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","20-05-2025 21:00:00",25.196024,75.855668,PM10,53,106,69
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","20-05-2025 21:00:00",25.14389,75.821256,SO2,2,12,10
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","20-05-2025 21:00:00",25.14389,75.821256,CO,10,62,56
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","20-05-2025 21:00:00",26.960669,75.771817,OZONE,2,64,54
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","20-05-2025 21:00:00",26.9502929,75.730943,SO2,NA,NA,NA
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","20-05-2025 21:00:00",26.9502929,75.730943,OZONE,11,47,41
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","20-05-2025 21:00:00",26.912329,70.909168,NO2,1,17,6
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","20-05-2025 21:00:00",26.912329,70.909168,NH3,2,10,6
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","20-05-2025 21:00:00",26.912329,70.909168,CO,28,78,49
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","20-05-2025 21:00:00",28.194909,76.862296,CO,40,70,52
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","20-05-2025 21:00:00",28.207266,76.829265,NO2,9,66,28
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","20-05-2025 21:00:00",28.207266,76.829265,OZONE,8,76,50
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","20-05-2025 21:00:00",25.435774,75.644272,PM2.5,20,51,33
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","20-05-2025 21:00:00",25.344694,72.626208,NO2,3,31,11
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","20-05-2025 21:00:00",25.344694,72.626208,NH3,3,4,3
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","20-05-2025 21:00:00",25.344694,72.626208,OZONE,32,79,70
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","20-05-2025 21:00:00",24.588397,76.172782,NH3,3,11,5
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","20-05-2025 21:00:00",27.213494,73.734444,SO2,3,7,5
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","20-05-2025 21:00:00",24.041198,74.780702,SO2,3,11,5
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","20-05-2025 21:00:00",25.036360,73.883502,OZONE,19,86,69
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","20-05-2025 21:00:00",9.36399,78.831977,CO,28,30,29
